datetime,sentiment_score
2025-04-18 21:27:00,0.9994
2025-04-18 22:56:00,0.9673
2025-04-21 00:30:00,-0.938
2025-04-21 02:23:00,0.9849
2025-04-21 05:31:00,0.968
2025-04-21 06:05:00,0.9963
2025-04-21 06:36:00,0.9989
2025-04-21 07:10:00,0.9993
2025-04-21 07:10:00,0.9988
2025-04-21 07:10:00,0.999
2025-04-21 07:10:00,0.9992
2025-04-21 07:10:00,0.9988
2025-04-21 07:10:00,0.999
2025-04-21 07:10:00,0.9993
2025-04-21 07:10:00,0.9992
2025-04-21 07:10:00,0.9993
2025-04-21 07:10:00,0.9991
2025-04-21 08:00:00,0.9996
2025-04-21 08:02:00,0.9989
2025-04-21 08:02:00,0.9985
2025-04-21 08:02:00,0.9957
2025-04-21 08:10:00,0.999
2025-04-21 08:33:00,0.0772
2025-04-21 09:00:00,0.4953
2025-04-21 09:00:00,0.999
2025-04-21 09:00:00,0.999
2025-04-21 09:00:00,0.9988
2025-04-21 09:00:00,0.9987
2025-04-21 09:00:00,-0.7579
2025-04-21 09:00:00,0.9988
2025-04-21 09:00:00,0.9991
2025-04-21 09:00:00,0.9992
2025-04-21 09:00:00,0.9903
2025-04-21 09:00:00,0.9989
2025-04-21 09:00:00,0.9784
2025-04-21 09:00:00,0.9262
2025-04-21 09:00:00,0.9587
2025-04-21 09:00:00,0.9966
2025-04-21 09:00:00,0.9852
2025-04-21 09:00:00,0.9509
2025-04-21 09:00:00,0.9774
2025-04-21 09:00:00,0.8779
2025-04-21 09:00:00,0.9992
2025-04-21 09:00:00,0.999
2025-04-21 09:00:00,0.9991
2025-04-21 09:00:00,0.999
2025-04-21 09:00:00,0.9963
2025-04-21 09:00:00,0.9973
2025-04-21 09:00:00,0.9991
2025-04-21 09:00:00,0.9992
2025-04-21 09:00:00,0.9989
2025-04-21 09:00:00,0.9992
2025-04-21 09:00:00,0.9992
2025-04-21 09:00:00,0.9993
2025-04-21 09:00:00,0.9985
2025-04-21 09:00:00,0.9979
2025-04-21 09:00:00,0.999
2025-04-21 09:00:00,0.9987
2025-04-21 09:00:00,0.9991
2025-04-21 09:00:00,0.9988
2025-04-21 09:00:00,0.9988
2025-04-21 09:00:00,0.9997
2025-04-21 09:00:00,0.9996
2025-04-21 09:00:00,0.9991
2025-04-21 09:00:00,0.9992
2025-04-21 09:00:00,0.9562
2025-04-21 09:00:00,0.9992
2025-04-21 09:00:00,0.9996
2025-04-21 09:00:00,0.9987
2025-04-21 09:00:00,0.9989
2025-04-21 09:00:00,0.999
2025-04-21 09:00:00,0.9987
2025-04-21 09:00:00,0.9993
2025-04-21 09:00:00,0.9983
2025-04-21 09:00:00,0.9957
2025-04-21 09:00:00,0.9928
2025-04-21 09:00:00,0.9977
2025-04-21 09:00:00,-0.4871
2025-04-21 09:00:00,-0.9921
2025-04-21 09:00:00,-0.9893
2025-04-21 09:00:00,0.0
2025-04-21 09:00:00,0.9988
2025-04-21 09:00:00,0.8853
2025-04-21 09:00:00,0.9992
2025-04-21 09:00:00,0.9993
2025-04-21 09:00:00,0.9992
2025-04-21 10:00:00,0.9065
2025-04-21 10:44:00,0.3851
2025-04-21 12:08:00,0.9867
2025-04-21 12:24:00,-0.978
2025-04-21 12:33:00,0.4939
2025-04-21 13:21:00,0.7771
2025-04-21 13:30:00,-0.4937
2025-04-21 13:39:00,0.8957
2025-04-21 13:39:00,0.9945
2025-04-21 13:40:00,0.8622
2025-04-21 13:41:00,0.1027
2025-04-21 14:03:00,0.9897
2025-04-21 14:03:00,0.6632
2025-04-21 14:04:00,0.9694
2025-04-21 14:13:00,0.3376
2025-04-21 14:19:00,-0.7288
2025-04-21 14:39:00,-0.2732
2025-04-21 14:42:00,-0.9153
2025-04-21 15:07:00,0.9974
2025-04-21 15:17:00,0.3987
2025-04-21 15:27:00,0.987
2025-04-21 15:28:00,0.9585
2025-04-21 15:50:00,0.9719
2025-04-21 15:52:00,-0.9701
2025-04-21 15:53:00,0.9381
2025-04-21 15:57:00,0.4939
2025-04-21 16:00:00,0.997
2025-04-21 16:03:00,0.8945
2025-04-21 16:09:00,0.9843
2025-04-21 16:20:00,-0.9071
2025-04-21 17:01:00,0.9814
2025-04-21 17:19:00,0.3376
2025-04-21 17:20:00,0.9607
2025-04-21 17:27:00,-0.8126
2025-04-21 18:01:00,0.9357
2025-04-21 18:07:00,0.2708
2025-04-21 18:14:00,0.9976
2025-04-21 18:26:00,0.8549
2025-04-21 18:28:00,-0.296
2025-04-21 18:35:00,0.0675
2025-04-21 18:48:00,0.9691
2025-04-21 18:51:00,0.6632
2025-04-21 18:55:00,0.9944
2025-04-21 18:56:00,0.7263
2025-04-21 19:08:00,0.8573
2025-04-21 19:20:00,0.95
2025-04-21 19:38:00,0.8519
2025-04-21 19:47:00,-0.5106
2025-04-21 19:55:00,0.9944
2025-04-21 20:00:00,-0.9967
2025-04-21 20:05:00,0.9847
2025-04-21 20:16:00,-0.296
2025-04-21 20:17:00,0.8966
2025-04-21 20:39:00,-0.67
2025-04-21 20:43:00,0.9976
2025-04-21 21:09:00,-0.8402
2025-04-21 21:13:00,0.9953
2025-04-21 21:28:00,0.9734
2025-04-21 21:57:00,-0.9206
2025-04-21 22:00:00,0.9992
2025-04-21 22:39:00,0.9757
2025-04-22 01:47:00,0.9984
2025-04-22 06:30:00,0.998
2025-04-22 07:12:00,0.999
2025-04-22 07:12:00,0.9988
2025-04-22 07:12:00,0.9985
2025-04-22 07:12:00,0.9984
2025-04-22 07:12:00,0.9989
2025-04-22 07:12:00,0.9988
2025-04-22 07:12:00,0.9991
2025-04-22 07:12:00,0.9986
2025-04-22 07:12:00,0.999
2025-04-22 07:12:00,0.999
2025-04-22 07:36:00,0.9983
2025-04-22 08:09:00,0.9167
2025-04-22 08:18:00,0.9994
2025-04-22 10:15:00,0.9966
2025-04-22 11:10:00,0.998
2025-04-22 11:20:00,0.8074
2025-04-22 11:52:00,0.3182
2025-04-22 11:55:00,0.9856
2025-04-22 12:00:00,0.9921
2025-04-22 12:04:00,0.9995
2025-04-22 12:13:00,0.0
2025-04-22 12:13:00,0.9948
2025-04-22 12:35:00,-0.8655
2025-04-22 12:56:00,0.9806
2025-04-22 13:25:00,0.9887
2025-04-22 13:47:00,0.8225
2025-04-22 13:48:00,0.9022
2025-04-22 13:50:00,0.9559
2025-04-22 14:14:00,0.4939
2025-04-22 14:18:00,-0.7506
2025-04-22 14:32:00,0.9855
2025-04-22 14:34:00,-0.9083
2025-04-22 14:36:00,0.4215
2025-04-22 14:36:00,0.0
2025-04-22 14:40:00,-0.9239
2025-04-22 14:56:00,0.8271
2025-04-22 14:58:00,-0.0772
2025-04-22 14:58:00,0.9371
2025-04-22 14:59:00,0.9964
2025-04-22 15:01:00,0.296
2025-04-22 15:14:00,0.9156
2025-04-22 15:21:00,-0.8402
2025-04-22 15:59:00,-0.1522
2025-04-22 16:15:00,0.0
2025-04-22 16:40:00,0.296
2025-04-22 16:50:00,0.9903
2025-04-22 17:09:00,-0.7964
2025-04-22 17:09:00,0.1913
2025-04-22 17:13:00,0.9573
2025-04-22 17:18:00,0.9754
2025-04-22 17:22:00,0.977
2025-04-22 17:40:00,0.9862
2025-04-22 17:42:00,0.9995
2025-04-22 17:45:00,0.9888
2025-04-22 18:05:00,0.9231
2025-04-22 18:06:00,0.9749
2025-04-22 18:40:00,0.9998
2025-04-22 19:31:00,0.1901
2025-04-22 20:05:00,0.8689
2025-04-22 20:05:00,0.9477
2025-04-22 20:21:00,0.8271
2025-04-22 21:11:00,0.9896
2025-04-22 21:32:00,-0.4201
2025-04-22 22:03:00,0.8256
2025-04-22 22:21:00,0.8176
2025-04-22 22:30:00,0.9801
2025-04-22 23:01:00,0.9728
2025-04-23 01:00:00,0.9997
2025-04-23 01:15:00,0.9976
2025-04-23 01:46:00,-0.34
2025-04-23 02:23:00,0.9783
2025-04-23 06:40:00,0.9967
2025-04-23 07:06:00,0.9987
2025-04-23 07:16:00,0.9993
2025-04-23 07:16:00,0.9982
2025-04-23 08:02:00,0.9988
2025-04-23 08:02:00,0.999
2025-04-23 08:02:00,0.999
2025-04-23 08:02:00,0.9984
2025-04-23 08:02:00,0.999
2025-04-23 08:03:00,0.9986
2025-04-23 08:03:00,0.9983
2025-04-23 08:03:00,0.9986
2025-04-23 08:16:00,0.9942
2025-04-23 09:00:00,0.7783
2025-04-23 10:22:00,-0.854
2025-04-23 12:09:00,0.9994
2025-04-23 12:23:00,-0.6697
2025-04-23 12:31:00,0.9936
2025-04-23 12:34:00,0.5707
2025-04-23 12:51:00,-0.9318
2025-04-23 12:53:00,0.3131
2025-04-23 12:55:00,0.9975
2025-04-23 12:57:00,-0.877
2025-04-23 13:00:00,0.6908
2025-04-23 13:14:00,0.9978
2025-04-23 13:27:00,0.9977
2025-04-23 13:35:00,0.9238
2025-04-23 13:36:00,0.9485
2025-04-23 13:43:00,-0.9083
2025-04-23 13:43:00,0.9062
2025-04-23 13:50:00,-0.1531
2025-04-23 14:07:00,0.9868
2025-04-23 14:31:00,0.9999
2025-04-23 14:33:00,0.0
2025-04-23 14:34:00,-0.6924
2025-04-23 14:34:00,0.7834
2025-04-23 14:37:00,0.2023
2025-04-23 15:00:00,0.8355
2025-04-23 15:03:00,0.1779
2025-04-23 15:18:00,0.4391
2025-04-23 15:23:00,0.9996
2025-04-23 15:46:00,0.9763
2025-04-23 15:58:00,0.9834
2025-04-23 16:00:00,-0.9957
2025-04-23 16:10:00,0.9765
2025-04-23 16:13:00,-0.5859
2025-04-23 16:23:00,0.9681
2025-04-23 16:39:00,0.9481
2025-04-23 16:43:00,0.0
2025-04-23 16:48:00,0.9957
2025-04-23 16:48:00,0.1548
2025-04-23 17:07:00,0.0
2025-04-23 17:17:00,-0.5242
