date,Unnamed: 0,tic,open,high,low,close,volume,day,macd,boll_ub,boll_lb,rsi_30,cci_30,dx_30,close_30_sma,close_60_sma,turbulence,turbulence_bin,return
2025-02-19 20:30:00+00:00,10,NVDA,139.32000732421875,139.86000061035156,138.77239990234375,139.24000549316406,14622733.0,2.0,1.3484005148198437,141.8249754487972,136.6697053373356,59.77304215427743,48.179694316428616,9.934744721498488,137.7027796427409,134.54531059265136,1.511787993570259,medium,-0.0005698523049720849
2025-02-20 14:30:00+00:00,11,NVDA,140.1300048828125,140.52999877929688,136.79010009765625,138.62060546875,45160191.0,3.0,1.1779257781543038,141.62648140752563,137.0722597423767,58.11368024217681,24.68728936880987,7.2242968018264655,137.93930002848307,134.72048734029133,1.995053359128016,high,-0.004448434357785747
2025-02-20 15:30:00+00:00,12,NVDA,138.61000061035156,139.07000732421875,137.11000061035156,138.3000030517578,20769192.0,3.0,1.0053641731075231,141.416867732766,137.43786401772226,57.26249351304168,2.058782617003975,7.224296801826474,138.17997029622396,134.8972407023112,1.5757384129990444,high,-0.0023128049102660864
2025-02-20 16:30:00+00:00,13,NVDA,138.3000030517578,139.97000122070312,138.22999572753906,139.5800018310547,17027606.0,3.0,0.9608173575519744,141.26884966812764,137.81012219466533,59.70037976471456,38.175553857643166,0.8078728776599051,138.3476369222005,135.08815739949543,0.47980455732568467,low,0.009255233196327817
2025-02-20 17:30:00+00:00,14,NVDA,139.560302734375,139.839599609375,139.08999633789062,139.49000549316406,11187948.0,3.0,0.9077873257317036,141.15250016765367,138.09347151203383,59.45370669767423,43.457389099726434,0.807872877659904,138.47347056070964,135.26824086507162,0.8996393105029081,medium,-0.0006447652723171604
2025-02-20 18:30:00+00:00,15,NVDA,139.49000549316406,140.0,139.38499450683594,139.80490112304688,10655696.0,3.0,0.8810143046012797,141.1061624828319,138.28378960457042,60.051173418655395,51.13981195924173,2.2983821166184772,138.63330078125,135.44648920694988,1.3533365656388385,medium,0.0022574780807378403
2025-02-20 19:30:00+00:00,16,NVDA,139.7899932861328,140.32000732421875,139.3800048828125,139.89999389648438,14152452.0,3.0,0.8575839901482141,141.10422859002924,138.3897228259864,60.23422611836581,54.529494596747696,5.33212174871391,138.81246744791667,135.6331558227539,1.1260111800382635,medium,0.0006801819726891534
2025-02-20 20:30:00+00:00,17,NVDA,139.88999938964844,140.1999969482422,139.69000244140625,140.1199951171875,10091197.0,3.0,0.847003824178131,141.0210749011689,138.41887566035456,60.665591774542,58.51775778197152,5.332121748713915,138.9791239420573,135.83123906453451,1.09330404253974,medium,0.0015725606168783823
2025-02-21 14:30:00+00:00,18,NVDA,140.0,141.4600067138672,138.9499969482422,139.22999572753906,48808452.0,4.0,0.7580649528144932,140.73739140838964,138.50605799346582,58.03116987867384,48.475665166656064,16.93664734102832,139.1080805460612,135.99748891194662,2.1755535445731797,high,-0.006351694409524433
2025-02-21 15:30:00+00:00,19,NVDA,139.22999572753906,139.72000122070312,138.5500030517578,139.19920349121094,23381184.0,4.0,0.6772882233175039,140.70205731098858,138.46481280619892,57.941115564968165,-4.166398275278069,12.266629076903088,139.2397206624349,136.1819755554199,1.4535413626241622,medium,-0.00022116093710422557
2025-02-21 16:30:00+00:00,20,NVDA,139.19000244140625,139.8000030517578,138.3699951171875,138.99110412597656,15825238.0,4.0,0.5896827084129086,140.6403629165884,138.41047784268892,57.319250047724914,-17.117584291511,10.150431924575672,139.27275390625,136.3493522644043,1.5918632340254504,high,-0.0014949752585869946
2025-02-21 17:30:00+00:00,21,NVDA,139.0,139.05999755859375,136.05999755859375,137.1699981689453,29842368.0,4.0,0.3690524684434138,140.93804287924183,137.87229800210582,52.24318706260814,-145.57253216112454,12.480143957367211,139.29242045084635,136.47118555704753,4.716925174786564,high,-0.013102320241881515
2025-02-21 18:30:00+00:00,22,NVDA,137.1699981689453,138.06500244140625,135.34500122070312,135.39669799804688,24903198.0,4.0,0.0505284494960278,141.55259542236,136.84242563476894,47.96444393647453,-232.22121910257553,18.05084525452992,139.24764048258464,136.48763046264648,3.277978620553883,high,-0.012927755300502053
2025-02-21 19:30:00+00:00,23,NVDA,135.3800048828125,136.25999450683594,134.5800018310547,135.10000610351562,30385659.0,4.0,-0.2232709580691789,141.9612759540774,136.00274534719216,47.29403529244852,-277.09592324874484,23.61181384854212,139.17305399576824,136.51471379597982,1.7163194222425555,high,-0.0021912786568512033
2025-02-21 20:30:00+00:00,24,NVDA,135.10000610351562,135.1999969482422,134.0399932861328,134.27000427246094,25630708.0,4.0,-0.5014527373218698,142.36979815966768,135.08822338574245,45.45537270236547,-287.91950551962816,27.332715038780808,139.05472056070963,136.51873041788738,1.505136737986985,medium,-0.006143610611081152
2025-02-24 14:30:00+00:00,25,NVDA,136.7550048828125,138.58999633789062,131.92999267578125,132.92999267578125,76292889.0,0.0,-0.8205823756473194,142.79437930967526,133.96181118104738,42.68388849226968,-244.40619930101823,4.035795137437784,138.87355041503906,136.49539693196616,1.7212061378503192,high,-0.009979977314669153
2025-02-24 15:30:00+00:00,26,NVDA,132.9199981689453,134.2899932861328,130.61000061035156,134.0399932861328,37651734.0,0.0,-0.9727142957243872,142.8516711370956,133.32701843809974,45.52981669805847,-257.66432566866206,5.639809194415439,138.71288350423177,136.48748016357422,0.5996517381521226,low,0.008350264586705292
2025-02-24 16:30:00+00:00,27,NVDA,134.0399932861328,134.99000549316406,133.49000549316406,134.60000610351562,26471760.0,0.0,-1.0361475206576929,142.63394454131756,132.94075638641684,46.905735595869274,-168.17333731722945,0.3491822895998193,138.510883585612,136.48882522583008,0.2600200792781819,low,0.004177953188846839
2025-02-24 17:30:00+00:00,28,NVDA,134.60000610351562,134.88999938964844,134.19000244140625,134.6199951171875,13394332.0,0.0,-1.0724434021141462,142.37023592983866,132.62195462191914,46.95521145861632,-139.59175661098922,0.3491822895998209,138.29171651204427,136.5073252360026,0.5345177531497398,low,0.0001485067813185026
2025-02-24 18:30:00+00:00,29,NVDA,134.6300048828125,134.875,132.66000366210938,132.72000122070312,15517929.0,0.0,-1.2402252337199116,142.4007464301932,131.93150454636927,43.013917203831795,-157.873541697099,11.427896280306731,138.0502166748047,136.48690846761068,1.979533942924231,high,-0.014113756985583148
2025-02-24 19:30:00+00:00,30,NVDA,132.71009826660156,133.14999389648438,131.9199981689453,132.57000732421875,18193639.0,0.0,-1.3695099398688342,142.35301549838192,131.31223566128602,42.72106950595855,-162.11209061536007,16.242281929865694,137.79750366210936,136.46357701619465,1.336041083386586,medium,-0.0011301529167028201
2025-02-24 20:30:00+00:00,31,NVDA,132.5800018310547,133.0800018310547,130.0897979736328,130.10000610351562,23873374.0,0.0,-1.6522315598436703,142.61789448926996,130.1952967338746,38.28124585490867,-178.0599939373533,26.76631392411165,137.48167063395184,136.42007700602213,3.6060397543330573,high,-0.018631674468135073
2025-02-25 14:30:00+00:00,32,NVDA,129.9600067138672,130.1999969482422,124.44000244140624,125.33999633789062,85363681.0,1.0,-2.2346241316134865,143.62247203981062,127.8947185119472,31.71117728654994,-247.0503778418905,48.23101352644068,137.0080073038737,136.29520517985026,4.077991883786282,high,-0.03658731393015957
2025-02-25 15:30:00+00:00,33,NVDA,125.3499984741211,127.33999633789062,125.0500030517578,126.19000244140624,38552542.0,1.0,-2.5976420513052574,143.81573770577134,126.3624529070216,33.80970923286479,-218.05048290902107,48.23101352644069,136.5673405965169,136.18112182617188,1.3620230861733555,medium,0.006781603066463804
2025-02-25 16:30:00+00:00,34,NVDA,126.1999969482422,128.5399932861328,125.75,128.52499389648438,26597121.0,1.0,-2.6661879173104523,143.47853203867308,125.60315741445194,39.12572510188994,-166.4245965217258,38.38674994741163,136.2071736653646,136.09901504516603,0.24708094601944186,low,0.018503775338005513
2025-02-25 17:30:00+00:00,35,NVDA,128.52870178222656,129.88999938964844,128.32009887695312,128.3699951171875,26234066.0,1.0,-2.701872610479967,142.95179565977213,124.98640319276696,38.91112397666354,-129.0846725266449,28.15174698825761,135.82123006184895,136.024015045166,0.05964435366063919,low,-0.0012059816118078492
2025-02-25 18:30:00+00:00,36,NVDA,128.3800048828125,129.0,127.04000091552734,127.2699966430664,22835671.0,1.0,-2.7867892983861964,142.3405064340792,124.33469269311809,37.40491467384549,-135.217140107867,33.16230502154121,135.4030632019043,135.95651156107584,0.22661339065677316,low,-0.008568968730714
2025-02-25 19:30:00+00:00,37,NVDA,127.26000213623048,129.3800048828125,127.18000030517578,128.81500244140625,23200458.0,1.0,-2.6983128585775376,141.39376060785187,124.15093925176728,40.73801969089435,-113.93597901433314,30.27923785575275,135.008900197347,135.92642987569172,1.2166629790775374,medium,0.012139591726971322
2025-02-25 20:30:00+00:00,38,NVDA,128.82000732421875,128.8800048828125,126.19000244140624,126.62999725341795,25422556.0,1.0,-2.772546114651533,140.61708942395487,123.6676105882522,37.79377028411609,-124.44143600283174,34.24400414210739,134.54839680989582,135.84401321411133,1.1051046536482505,medium,-0.016962350243188373
2025-02-26 14:30:00+00:00,39,NVDA,129.98500061035156,131.60980224609375,129.0500030517578,130.4499969482422,61026640.0,2.0,-2.49438078561073,139.52373581751706,123.8860435403931,44.98480597058149,-67.59886957787405,14.972740317995507,134.25275014241535,135.83526306152345,2.719642077628144,high,0.03016662542588122
2025-02-26 15:30:00+00:00,40,NVDA,130.47000122070312,133.72999572753906,130.4499969482422,132.4149932861328,39297221.0,2.0,-2.0912671500277895,138.41942739864513,124.33274087528068,48.17293474775394,-33.65646586927225,2.728923649014547,134.02524973551434,135.8640146891276,2.7787531668617405,high,0.01506321490118756
2025-02-26 16:30:00+00:00,41,NVDA,132.4149932861328,133.0,131.72000122070312,132.55679321289062,24467999.0,2.0,-1.740293599216841,137.67312682273243,124.61772095558788,48.3961750581696,-26.81153187954517,2.7289236490145625,133.823122660319,135.88121134440104,1.4559058993962448,medium,0.001070875157252127
2025-02-26 17:30:00+00:00,42,NVDA,132.57989501953125,132.74000549316406,130.35000610351562,130.3751983642578,25366254.0,2.0,-1.6195122741223713,137.1125047422113,124.6761930727301,45.291246421267,-45.26273310995289,9.819862569514674,133.558962504069,135.86946640014648,0.08044319941811195,low,-0.0164578125025181
2025-02-26 18:30:00+00:00,43,NVDA,130.36000061035156,131.1199951171875,128.49000549316406,129.88999938964844,45619369.0,2.0,-1.5451323817907507,136.53879567586225,124.72890146769244,44.63243637938567,-64.13161367955922,18.447916431119644,133.2359624226888,135.79179967244465,0.24888505778217657,low,-0.0037215588600967298
2025-02-26 19:30:00+00:00,44,NVDA,129.8800048828125,130.8800048828125,128.9600067138672,130.74000549316406,26930195.0,2.0,-1.401442436443716,136.11032172813233,124.80437553749267,46.05452412086056,-53.851143331576786,18.447916431119648,132.94429575602214,135.7088831583659,0.3177498428934687,low,0.00654404578881973
2025-02-26 20:30:00+00:00,45,NVDA,130.6999969482422,132.08999633789062,130.02000427246094,131.52000427246094,30301408.0,2.0,-1.2106718651146195,135.94434510763412,124.82935331765889,47.33850714381916,-31.52962261005915,10.58312141646556,132.66813252766926,135.65071665445964,0.2667124859457096,low,0.005966029880101642
2025-02-27 14:30:00+00:00,46,NVDA,135.0,135.0,125.27999877929688,127.4800033569336,139627459.0,3.0,-1.3696901872194758,135.48122015863655,124.63647927373653,41.984225673137495,-65.61872587755524,30.03638463727974,132.25413284301757,135.5333001454671,3.3784548100096328,high,-0.03071776752042943
2025-02-27 15:30:00+00:00,47,NVDA,127.4800033569336,128.0699005126953,125.51000213623048,126.27999877929688,47154830.0,3.0,-1.5743950476291388,134.87144416467214,124.41425453527904,40.574092432261786,-112.74709842041688,30.036384637279745,131.79279963175455,135.38596178690594,2.4323568021476887,high,-0.009413276953537553
2025-02-27 16:30:00+00:00,48,NVDA,126.29000091552734,127.41000366210938,125.6500015258789,127.08000183105467,31842499.0,3.0,-1.6530166173525345,134.05201616014645,124.47968321119144,41.91944695584004,-105.39559214460948,30.036384637279735,131.38779983520507,135.24794019063313,0.9468539583951162,medium,0.006335152514183928
2025-02-27 17:30:00+00:00,49,NVDA,127.08000183105467,128.4499969482422,126.27999877929688,127.61000061035156,28567618.0,3.0,-1.6534978121793529,133.5598474469399,124.46085186336286,42.80683089554809,-85.73981059804065,22.872159461397867,131.00149307250976,135.12060686747233,0.4301656969795956,low,0.004170591530219703
2025-02-27 18:30:00+00:00,50,NVDA,127.61499786376952,127.91000366210938,123.69000244140624,123.74500274658205,40681735.0,3.0,-1.943350454669968,133.36984165627254,123.76835719626654,38.38282768631941,-131.44543331484772,32.737451966930195,130.4932896931966,134.8830217997233,2.0846500882888095,high,-0.030287578130894444
2025-02-27 19:30:00+00:00,51,NVDA,123.74500274658205,124.69000244140624,121.57140350341795,121.91000366210938,61051900.0,3.0,-2.2946782302581994,133.74378604604814,122.57541256235032,36.52867243410746,-174.6529950362435,39.50360178114855,129.98462320963543,134.63852183024088,2.8433252927186476,high,-0.01482887424739543
2025-02-27 20:30:00+00:00,52,NVDA,121.90499877929688,122.55729675292967,120.01000213623048,120.01000213623048,47543937.0,3.0,-2.6953519285212764,134.46521378811894,121.32098540011349,34.7315618670586,-198.07360429122815,43.94587601452936,129.47173334757488,134.35968691507975,2.1988036741196897,high,-0.01558527986878755
2025-02-28 14:30:00+00:00,53,NVDA,118.03500366210938,122.7750015258789,116.41000366210938,122.7300033569336,121634753.0,4.0,-2.7615736525343237,134.65321919005365,120.78698008973151,39.16397416002435,-184.80354235478404,52.53586947759658,129.0593999226888,134.11622695922853,0.40973278938697616,low,0.022664787703407185
2025-02-28 15:30:00+00:00,54,NVDA,122.73500061035156,123.6999969482422,121.41999816894533,121.55999755859376,53003489.0,4.0,-2.8753196407023154,134.8156341039063,119.9280655420898,38.0151955738005,-139.23203119567194,46.37484853619917,128.63573303222657,133.8452267964681,0.5819477292241734,low,-0.009533168470118314
2025-02-28 16:30:00+00:00,55,NVDA,121.54000091552734,122.7699966430664,121.13999938964844,122.18099975585938,26114445.0,4.0,-2.8821310556879354,134.8386200568333,119.28618005302998,38.99767695651006,-132.90122206801254,47.06666392661123,128.27743326822915,133.57549184163412,0.1365925765564002,low,0.005108606529596882
2025-02-28 17:30:00+00:00,56,NVDA,122.19000244140624,122.27760314941406,118.84500122070312,120.57990264892578,36004561.0,4.0,-2.982345682162105,135.02465942453222,118.431131285917,37.41590755195573,-149.5706738799342,52.442328604150255,127.82876358032226,133.270823542277,1.0705958425247886,medium,-0.013104305171285913
2025-02-28 18:30:00+00:00,57,NVDA,120.5876007080078,121.2300033569336,119.68000030517578,120.47000122070312,26592728.0,4.0,-3.0356416352731657,134.9957282995116,117.62556228886731,37.3084540417264,-141.2376221886106,52.442328604150255,127.35776341756186,132.9343235015869,0.8420059391562407,medium,-0.0009114406779928697
2025-02-28 19:30:00+00:00,58,NVDA,120.46389770507812,122.2300033569336,120.29000091552734,121.88500213623048,29137364.0,4.0,-2.929925951312157,134.97820500287122,117.16858607378892,39.618111917932914,-112.47299622732668,45.10512284340658,126.93326365152994,132.61249008178712,0.38628436176820535,low,0.011745670301231748
2025-02-28 20:30:00+00:00,59,NVDA,121.87999725341795,125.06999969482422,121.2699966430664,125.0500030517578,42860959.0,4.0,-2.5612320979523417,134.47384105365194,117.13295063335978,44.3611558712575,-61.105970556934494,26.60563756983333,126.67759704589844,132.36390686035156,4.808618469842486,high,0.025967107191660954
2025-03-03 14:30:00+00:00,60,NVDA,123.50499725341795,123.6999969482422,118.3000030517578,119.51000213623048,90292423.0,0.0,-2.6851189571232936,133.67630755853725,116.63998501348424,38.83711732092784,-117.50999808513296,35.7610287510321,126.24226353963216,132.01988360087077,1.3633545784819063,medium,-0.044302285328488344
2025-03-03 15:30:00+00:00,61,NVDA,119.51499938964844,120.1999969482422,118.51000213623048,119.22000122070312,38941419.0,0.0,-2.774715641107008,132.65133350386924,116.3312798689335,38.57698464135075,-127.9484142195932,35.76102875103209,125.87959671020508,131.68063367207844,1.0563323018383124,medium,-0.002426582799293975
2025-03-03 16:30:00+00:00,62,NVDA,119.23999786376952,119.5,118.25,118.41000366210938,30591168.0,0.0,-2.8779069720805808,131.99096676055782,115.79512714203004,37.84456655408141,-124.9986644977495,36.55275630353589,125.6485969543457,131.3283021291097,1.1851858504330064,medium,-0.006794141505620854
2025-03-03 17:30:00+00:00,63,NVDA,118.41000366210938,118.43000030517578,114.51000213623048,115.23999786376952,64601109.0,0.0,-3.17883617573564,131.61685118915813,114.70424256084183,35.14326832061644,-152.9209172423135,46.6610876795813,125.2835968017578,130.92546869913738,2.0665463248757057,high,-0.026771435692086287
2025-03-03 18:30:00+00:00,64,NVDA,115.24440002441406,117.2699966430664,115.04000091552734,116.04499816894533,40434891.0,0.0,-3.31416431749426,130.65992089627326,114.19167212130483,36.337023271220474,-137.50119144162716,46.6610876795813,124.86759694417316,130.5373853047689,0.9711695649723041,medium,0.006985424506232851
2025-03-03 19:30:00+00:00,65,NVDA,116.03009796142578,117.62000274658205,112.27999877929688,113.16999816894533,65189266.0,0.0,-3.611767114399214,129.56314597377946,113.45344643344713,34.0233488509359,-149.40388408312188,52.97836436342494,124.36093037923176,130.09108022054036,2.340909230821426,high,-0.0247748722078861
2025-03-03 20:30:00+00:00,66,NVDA,113.16000366210938,114.1999969482422,112.5,114.01000213623048,44205633.0,0.0,-3.736763096186337,129.03844043990932,112.63115184524692,35.26909997752675,-146.7126598125966,52.978364363424944,123.91893056233724,129.66099688212077,0.9847965496912605,medium,0.007422496959230918
2025-03-04 14:30:00+00:00,67,NVDA,110.72000122070312,115.13999938964844,110.11000061035156,111.61000061035156,127887000.0,1.0,-3.9835633392955287,128.85957210854943,111.34302035971228,33.40485066001402,-151.03013645623875,57.91090929663844,123.34543050130208,129.17716534932455,1.859195336813645,high,-0.02105079800815335
2025-03-04 15:30:00+00:00,68,NVDA,111.5999984741211,113.3000030517578,110.9000015258789,111.83000183105467,46791250.0,1.0,-4.113978664988281,128.19369659236642,110.48389587589529,33.73698793526631,-142.41166081450496,57.91090929663842,122.85209732055664,128.70024706522625,1.2552696628669686,medium,0.0019711604650121117
2025-03-04 16:30:00+00:00,69,NVDA,111.81999969482422,116.5999984741211,111.81999969482422,116.01020050048828,51255627.0,1.0,-3.8358098249923103,126.81627019270564,110.70134226456976,39.65295961156283,-100.61500980425664,35.486886763353034,122.37077077229816,128.31176045735677,1.481199351312194,medium,0.03737993920226135
2025-03-04 17:30:00+00:00,70,NVDA,116.01499938964844,117.58000183105467,115.0999984741211,116.1999969482422,40436938.0,1.0,-3.5590178852886964,126.1576588711025,110.60545300633892,39.904963897539965,-77.28072997848635,29.642657641336545,121.8302708943685,127.9277603149414,1.6016061466477811,high,0.0016360324086597267
2025-03-04 18:30:00+00:00,71,NVDA,116.20999908447266,118.25,115.87999725341795,117.7698974609375,33842281.0,1.0,-3.176365266157319,125.77356855219244,110.57553270513176,41.978207809975835,-59.85640785093616,25.680713427636093,121.3373743693034,127.5802485148112,1.748146343793531,high,0.01351033178937655
2025-03-04 19:30:00+00:00,72,NVDA,117.76499938964844,119.30999755859376,117.04000091552734,118.88999938964844,34300518.0,1.0,-2.751015450403287,125.6770154294076,110.56008555325845,43.418966814551744,-40.11361699015777,19.504265519993034,120.95453440348308,127.25674845377604,1.5065958867102824,medium,0.009510935755739025
2025-03-04 20:30:00+00:00,73,NVDA,118.9000015258789,119.01499938964844,115.0500030517578,115.95999908447266,34552128.0,1.0,-2.6201457849073932,125.07058576879896,110.48951478662096,40.68514945837488,-63.1593435525968,26.730390424179795,120.4902010599772,126.863081741333,0.06707138977589348,low,-0.024644632182838522
2025-03-05 14:30:00+00:00,74,NVDA,117.5199966430664,118.0,114.63999938964844,115.97000122070312,78072523.0,2.0,-2.4869554687665243,124.60721797485964,110.3938829467712,40.698335221014744,-65.77445977393899,28.150927535872142,119.99786758422852,126.47108167012532,0.7605416223102203,medium,8.625505613513162e-05
2025-03-05 15:30:00+00:00,75,NVDA,115.97000122070312,116.86000061035156,114.51000213623048,115.40989685058594,39193117.0,2.0,-2.398943399106912,123.96863712103718,110.35535351006637,40.180894190466205,-71.18653644544084,28.619973655562408,119.46086400349937,126.0644982655843,1.175413507780659,medium,-0.004829734967849553
2025-03-05 16:30:00+00:00,76,NVDA,115.4000015258789,116.81999969482422,114.5199966430664,116.56310272216795,29044947.0,2.0,-2.21065605677893,123.5775483243133,110.34476231411443,41.75807357066516,-60.210202047831736,28.619973655562397,119.09696731567382,125.6755500793457,0.16120040929204893,low,0.009992261522207224
2025-03-05 17:30:00+00:00,77,NVDA,116.55999755859376,117.91000366210938,116.11000061035156,116.2699966430664,29662552.0,2.0,-2.061326503638,123.162047412208,110.34026276845609,41.47058369200681,-41.241403650409005,21.048587420215934,118.76330057779948,125.27805010477702,0.21133405484352005,low,-0.0025145699818935885
2025-03-05 18:30:00+00:00,78,NVDA,116.3000030517578,118.2300033569336,115.81999969482422,117.10980224609376,26002248.0,2.0,-1.8538464751107144,122.45696240449828,110.56782778715213,42.64105417004784,-31.21726031471284,18.852942513698697,118.43096059163412,124.9093802134196,2.5087639195200846,high,0.007222891780116258
2025-03-05 19:30:00+00:00,79,NVDA,117.11000061035156,118.2780990600586,116.7300033569336,117.66000366210938,26217630.0,2.0,-1.6262737303988075,120.5807842304847,111.70500602220086,43.40807460377983,-14.793600620634132,18.507584978035776,118.0992940266927,124.55039354960124,2.192183172070219,high,0.004698167065976477
2025-03-05 20:30:00+00:00,80,NVDA,117.625,118.20899963378906,117.16999816894533,117.29000091552734,20809411.0,2.0,-1.4589588505894824,120.21915909812986,111.84463103248538,43.00798125511241,-9.664634993108484,18.507584978035784,117.88412729899088,124.18870849609377,0.8059580879207844,medium,-0.0031446773335532807
2025-03-06 14:30:00+00:00,81,NVDA,113.5,115.3499984741211,112.3000030517578,114.84439849853516,73446901.0,3.0,-1.506336173455182,119.74868651643186,111.87754334196656,40.458207702128625,-93.38449776017411,39.01219948973192,117.64860712687174,123.81661516825358,3.8127853696975342,high,-0.020850902872389887
2025-03-06 15:30:00+00:00,82,NVDA,114.83999633789062,115.33999633789062,113.56999969482422,114.05999755859376,34221965.0,3.0,-1.5888622287617409,119.40570923344632,111.78552001460056,39.67770465642156,-84.55139135069552,39.01219948973192,117.45027364095051,123.4610034942627,2.2928114710902507,high,-0.006830119276138635
2025-03-06 16:30:00+00:00,83,NVDA,114.04000091552734,114.76000213623048,111.20999908447266,111.6355972290039,41307149.0,3.0,-1.828812159026043,119.61716336075364,111.21362582381666,37.37249944662437,-125.32164716581534,46.47048056837251,117.08046010335286,123.06993001302084,2.8041969602881043,high,-0.021255482916737956
2025-03-06 17:30:00+00:00,84,NVDA,111.63999938964844,112.29000091552734,110.9499969482422,111.53500366210938,33581282.0,3.0,-2.003990512472271,119.72059991971224,110.6591898141745,37.27953376571636,-143.4936503700462,47.23046990573377,116.74629364013671,122.69101333618164,1.4397051717815599,medium,-0.0009010886257738715
2025-03-06 18:30:00+00:00,85,NVDA,111.52999877929688,111.90499877929688,110.33999633789062,110.52999877929688,33771494.0,3.0,-2.198572341151973,119.97383649159264,110.14195330332925,36.34512291475482,-152.5474957992212,49.044813757017586,116.35792694091796,122.31768010457355,1.3903042915853259,medium,-0.009010667950100415
2025-03-06 19:30:00+00:00,86,NVDA,110.5199966430664,112.22000122070312,110.22000122070312,111.09719848632812,39231805.0,3.0,-2.280720836096222,120.12268158731202,109.70182784261964,37.263203539772,-136.1174658808404,46.268713425846855,116.04183680216472,121.93530019124348,0.775395020270922,medium,0.005131635875286866
2025-03-06 20:30:00+00:00,87,NVDA,111.08999633789062,111.4999008178711,110.41000366210938,110.58000183105467,30010571.0,3.0,-2.3603489247370817,120.22665278622829,109.49485676577366,36.76304966706439,-133.55938288701606,46.268713425846855,115.7121701558431,121.53496678670248,0.8815697670249114,medium,-0.004655352811053115
2025-03-07 14:30:00+00:00,88,NVDA,111.18000030517578,113.4800033569336,110.7300033569336,111.04000091552734,76024654.0,4.0,-2.3591419569651606,120.2917032539981,109.35080620645113,37.53446528218918,-101.115572831995,29.008794231344996,115.350670115153,121.14196688334148,0.0688035560131017,low,0.004159875898496201
2025-03-07 15:30:00+00:00,89,NVDA,111.0199966430664,111.79000091552734,109.51190185546876,109.6999969482422,54624751.0,4.0,-2.43820642169122,120.3990117060736,108.612477399151,36.20357770189626,-131.4595381059263,34.12084142148999,114.8390032450358,120.75830014546712,3.035984361080793,high,-0.012067758971872955
2025-03-07 16:30:00+00:00,90,NVDA,109.70500183105467,110.0,107.55999755859376,109.00499725341795,51020128.0,4.0,-2.5278072580672273,120.46671517825264,107.82527395748956,35.527681826250074,-159.70046575661794,41.3545848986012,114.48883641560872,120.36554997762045,2.828059169443335,high,-0.006335457740734074
